,name,p_np,smile,ExactMass,CID,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,XLogP
1733,carvotroline,1,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCC4=CC=NC=C4,295.14847575,72038.0,371.0,0.0,1.0,3.0,2.9
1734,cericlamine,1,[H+].C1=C(CC(N(C)C)(CO)C)C=CC(=C1Cl)Cl.[Cl-],297.045397,92000841.0,225.0,0.0,2.0,3.0,
1735,chlorcyclizine,1,C3=C(C(N1CCN(C)CC1)C2=CC=CC=C2)C=CC(=C3)Cl,300.1393264,2710.0,300.0,0.0,0.0,2.0,4.5
1736,chlorobutanol,1,ClC(CCC)O,108.0341926,13592249.0,30.0,0.0,1.0,1.0,1.5
1737,chloroprednisone,1,[C@H]24[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)CC1)(CC([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)Cl)C)=O)C,434.1496163,235970.0,905.0,0.0,1.0,6.0,1.5
1738,chloroserpidine,1,[C@@H]36C2=C(C1=CC(=CC=C1[NH]2)Cl)CCN3C[C@H]5C[C@@H](OC(C4=CC(=C(C(=C4)OC)OC)OC)=O)[C@@H]([C@H]([C@H]5C6)C(OC)=O)OC,612.2238438,71844.0,990.0,0.0,1.0,9.0,4.7
1739,chlorphenesin-carbamate,1,C1=CC(=CC=C1OCC(COC(N)=O)O)Cl,245.0454856,2724.0,219.0,0.0,2.0,4.0,1.2
1740,chlorphenoxamine,1,C2=C(C(C1=CC=CC=C1)(OCCN(C)C)C)C=CC(=C2)Cl,303.1389920,6475.0,296.0,0.0,0.0,2.0,4.1
1741,chlorthenoxazine,1,C1=C2C(=CC=C1)OC(CCCl)NC2=O,211.0400063,8602.0,222.0,0.0,1.0,2.0,2.1
1742,cianopramine,1,C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)CC3)CCCN(C)C,-1,,,,,,
1743,ciclazindol,1,C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O,298.0872908,37825.0,441.0,0.0,1.0,2.0,2.6
1744,ciclopramine,1,C4=C2C1=C(CCC3=C(N1CCC2NC)C=CC=C3)C=C4,264.162648646,160410.0,342.0,0.0,1.0,2.0,3.4
1745,cidoxepin,1,CN(C)CCC=C2c1ccccc1COc3ccccc23,279.162314293,3158.0,363.0,0.0,0.0,2.0,4.3
1746,ciladopa,1,[C@@H](CN2CCN(C1=CC=CC=CC1=O)CC2)(C3=CC(=C(OC)C=C3)OC)O,370.18925731,133371.0,593.0,0.0,1.0,6.0,2.5
1747,cinfenine,1,C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C,357.209264485,6443800.0,385.0,0.0,0.0,2.0,5.4
1748,cinitapride,1,C1=C(C(=CC(=C1[N+](=O)[O-])N)OCC)C(NC3CCN(CC2CCC=CC2)CC3)=O,402.22670545,68867.0,586.0,0.0,2.0,6.0,3.6
1749,cinperene,1,C1=CC=CC=C1C4(C3CCN(C\C=C\C2=CC=CC=C2)CC3)C(NC(=O)CC4)=O,388.215078140,6433620.0,596.0,0.0,1.0,3.0,3.8
1750,cinromide,1,C1=C(C=CC=C1Br)\C=C\C(NCC)=O,253.01023,688145.0,215.0,0.0,1.0,1.0,2.7
1751,cintriamide(cintramide),1,C1=C(C(=C(C=C1\C=C\C(N)=O)OC)OC)OC,237.10010796,6154037.0,266.0,0.0,1.0,4.0,0.8
1752,cinuperone,1,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)N=CC4=CC=CC=C34,377.19034056,133832.0,500.0,0.0,0.0,5.0,4.5
1753,citalopram,1,C1=CC(=CC3=C1C(C2=CC=C(F)C=C2)(OC3)CCCN(C)C)C#N,-1,,,,,,
1754,citenamide,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C=C3)C(N)=O,235.099714038,25255.0,323.0,0.0,1.0,1.0,2.9
1755,clazolam,1,C1=C(Cl)C=CC4=C1C3C2=CC=CC=C2CCN3CC(=O)N4C,312.1029409,24107.0,443.0,0.0,0.0,2.0,3.3
1756,clemeprol,1,C1=CC=CC(=C1)C(C(CN(C)C)O)C2=CC=C(C=C2)Cl,289.1233420,71985.0,270.0,0.0,1.0,2.0,3.7
1757,climazolam,1,C1=CC(=CC3=C1[N]2C(=CN=C2C)CN=C3C4=CC=CC=C4Cl)Cl,341.0486528,68790.0,469.0,0.0,0.0,2.0,3.0
1758,clobetasol,1,[C@@]23(F)C(C1C([C@](O)(C(C1)C)C(=O)CCl)(CC2O)C)CCC4=CC(=O)C=CC34C,410.1660152,32797.0,808.0,0.0,2.0,5.0,2.5
1759,clobetasol-propionate,1,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(CC)=O)C(CCl)=O,466.1922300,32798.0,929.0,0.0,1.0,6.0,3.8
1760,clofexamide,1,C1=CC(=CC=C1OCC(NCCN(CC)CC)=O)Cl,284.1291556,28554.0,252.0,0.0,1.0,3.0,2.6
1761,clomacran,1,C1=C(Cl)C=CC3=C1C(C2=C(C=CC=C2)N3)CCCN(C)C,300.1393264,21382.0,333.0,0.0,1.0,2.0,4.6
1762,clopipazan,1,CN1CCC(CC1)=C3c2ccccc2Oc4ccc(Cl)cc34,311.1076919,43215.0,439.0,0.0,0.0,2.0,4.0
1763,clothiapine(clotiapine),1,C1=C(Cl)C=CC2=C1C(=NC3=C(S2)C=CC=C3)N4CCN(CC4)C,343.0909965,16351.0,450.0,0.0,0.0,3.0,3.6
1764,clovoxamine,1,C1=C(C(=N/OCCN)/CCCCOC)C=CC(=C1)Cl,-1,,,,,,
1765,cloxazolam,1,C1=C(Cl)C=CC3=C1C2(OCCN2CC(=O)N3)C4=C(Cl)C=CC=C4,348.0432331,2816.0,478.0,0.0,1.0,3.0,3.2
1766,cloxypendyl,1,C1=C(Cl)C=NC2=C1SC4=C(N2CCCN3CCN(CCO)CC3)C=CC=C4,404.1437603,65615.0,465.0,0.0,1.0,6.0,3.2
1767,cormethasoneacetate(cormetasone-acetate),1,CC4CC3C2CC(F)(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,470.19162313,71437196.0,991.0,0.0,2.0,9.0,3.0
1768,cropropamide,1,C(C(N(C(\C=C\C)=O)CCC)C(N(C)C)=O)C,240.183778013,5369258.0,285.0,0.0,0.0,2.0,1.9
1769,cyamemazine,1,C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C,-1,,,,,,
1770,cyclazodone,1,C3=C(C1OC(=NC1=O)NC2CC2)C=CC=C3,216.089877630,135438121.0,317.0,0.0,1.0,3.0,1.7
1771,cypenamine,1,C2=C(C1C(CCC1)N)C=CC=C2,161.120449483,21786.0,138.0,0.0,1.0,1.0,1.9
1772,cyprazepam,1,C4=C(C2=C3C(=NC(=NCC1CC1)CN2O)C=CC(=C3)Cl)C=CC=C4,339.1138399,27452.0,664.0,0.0,1.0,3.0,3.1
1773,dabelotine,1,C1=CC=C3C(=C1OCC2CNCCO2)N(CCC3)C,262.168127949,177949.0,287.0,0.0,1.0,4.0,1.7
1774,daledalin,1,C1=CC=CC3=C1N(C2=CC=CC=C2)CC3(CCCNC)C,280.193948774,31707.0,324.0,0.0,1.0,2.0,4.3
1775,damotepine,1,C1=CC=CC3=C1SC2=C(C=CC=C2)C=C3CN(C)C,267.10817072,71644.0,336.0,0.0,0.0,2.0,3.9
1776,danitracen,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3O)=C4CCN(C)CC4,291.162314293,35758.0,407.0,0.0,1.0,2.0,3.1
1777,dapoxetine,1,[C@H](CCOC1=CC=CC2=CC=CC=C12)(C3=CC=CC=C3)N(C)C,305.177964357,71353.0,337.0,0.0,0.0,2.0,5.1
1778,darvon(dextropropoxypheneandlevopropoxyphene),1,[C@](OC(=O)CC)([C@@H](CN(C)C)C)(CC1=CC=CC=C1)C2=CC=CC=C2.[H+].[Cl-],375.1965069,25137854.0,397.0,0.0,1.0,4.0,
1779,dazepinil,1,CN2C(Cc1ccccc1N=C2C)c3ccccc3,250.146998583,53432.0,330.0,0.0,0.0,1.0,2.9
1780,declenperone,1,C1=CC=CC2=C1N(C(=O)N2)CCCN4CCC(C(C3=CC=C(F)C=C3)=O)CC4,381.18525518,71744.0,556.0,0.0,1.0,4.0,3.1
1781,deflazacort,1,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4OC(=N5)C)C)C(COC(C)=O)=O,441.21513771,189821.0,996.0,0.0,1.0,7.0,2.0
1782,delergotrile,1,[C@@H]34CC1=C[NH]C2=CC=CC(=C12)C3C[C@@H](CN4C)CC#N,-1,,,,,,
1783,delorazepam,1,C1=C(Cl)C=CC2=C1C(=NCC(N2)=O)C3=CC=CC=C3Cl,304.0170183,17925.0,413.0,0.0,1.0,2.0,3.1
1784,demexiptiline,1,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=NOCCNC,278.141913202,28876.0,363.0,0.0,1.0,3.0,4.0
1785,denzimol,1,C1=CC(=CC=C1C(C[N]2C=CN=C2)O)CCC3=CC=CC=C3,292.157563266,53626.0,309.0,0.0,1.0,2.0,3.4
1786,depramine,1,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C,278.178298710,67534.0,324.0,0.0,0.0,2.0,5.0
1787,desflurane,1,O(C(C(F)(F)F)F)C(F)F,168.00098366,42113.0,97.0,0.0,0.0,7.0,2.6
1788,desomorphine,1,C1=CC(=C3C2=C1CC5C4C2(C(O3)CCC4)CCN5C)O,271.157228913,521115.0,427.0,0.0,1.0,3.0,2.8
1789,dexclamol,1,[C@H]15C3=C(CCC2=C1C=CC=C2)C=CC=C3[C@H]4C[C@](C(C)C)(O)CCN4C5,347.224914549,91267.0,518.0,0.0,1.0,2.0,4.6
1790,dextromoramide(levomoramideandracemoramide),1,C4=C(C(C(=O)N1CCCC1)(C2=CC=CC=C2)C(CN3CCOCC3)C)C=CC=C4,392.246378268,9648.0,495.0,0.0,0.0,3.0,3.8
1791,dextrorphan,1,[C@]134[C@@H]([C@H](CC2=C1C=C(O)C=C2)N(C)CC3)CCCC4,257.177964357,5360697.0,357.0,0.0,1.0,2.0,3.1
1792,dezinamide,1,C1=C(C=CC=C1OC2CN(C(N)=O)C2)C(F)(F)F,260.07726208,146291.0,316.0,0.0,1.0,5.0,1.5
1793,dezocine,1,CC13CCCCCC(Cc2ccc(O)cc12)C3N,245.177964357,4630917.0,306.0,0.0,2.0,2.0,3.7
1794,diacetylnalorphine,1,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(C=C4)OC(C)=O)CCN5CC=C)OC(C)=O,395.17327290,631837.0,750.0,0.0,0.0,6.0,2.5
1795,dibenzepin,1,C1=CC=CC2=C1N(C(C3=C(N2C)C=CC=C3)=O)CCN(C)C,295.168462302,9419.0,398.0,0.0,0.0,3.0,2.7
1796,dicarbine,1,C1=C(C)C=CC3=C1C2C(CCN(C2)C)N3,202.146998583,65684.0,241.0,0.0,1.0,2.0,2.3
1797,dichlormezanone,1,C2=C(C1[S](CCC(N1C)=O)(=O)=O)C=CC(=C2Cl)Cl,306.9836698,71209.0,434.0,0.0,0.0,3.0,1.7
1798,diclofensine,1,C1=CC(=CC3=C1C(C2=CC(=C(Cl)C=C2)Cl)CN(C)C3)OC,321.0687196,68871.0,354.0,0.0,0.0,2.0,4.5
1799,diethazine,1,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CCN(CC)CC,298.15036988,65535.0,296.0,0.0,0.0,3.0,4.9
1800,difencloxazine,1,Clc1ccc(cc1)C(OCCN2CCOCC2)c3ccccc3,331.1339066,9973981.0,321.0,0.0,0.0,3.0,3.6
1801,diflorasone-diacetate,1,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C)=O,494.21160968,71414.0,1050.0,0.0,1.0,9.0,3.0
1802,difluprednate,1,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CCC)=O,508.22725974,443936.0,1050.0,0.0,1.0,9.0,3.4
1803,dimemorfan,1,[C@]134[C@@H]([C@H](CC2=C1C=C(C)C=C2)N(C)CC3)CCCC4,255.198699802,3037918.0,352.0,0.0,0.0,1.0,3.8
1804,dimeprozan,1,C3=CC1=C(C(/C2=C(O1)C=CC=C2)=C/CCN(C)C)C=C3OC,-1,,,,,,
1805,dimesone,1,[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(C)[C@@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)F,390.22063763,208841.0,802.0,0.0,2.0,5.0,2.7
1806,dimetacrine,1,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCN(C)C,294.209598838,94280.0,337.0,0.0,0.0,2.0,5.4
1807,dinazafone,1,C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O,356.1291556,68903.0,488.0,0.0,1.0,3.0,4.1
1808,doliracetam,1,C1=CC=CC2=C1C(C(N2CC(N)=O)=O)C3=CC=CC=C3,266.105527694,208851.0,390.0,0.0,1.0,2.0,1.6
1809,dosulepin,1,[H+].C3=C2\C(C1=CC=CC=C1SCC2=CC=C3)=C\CCN(C)C.[Cl-],331.1161486,74764146.0,363.0,0.0,1.0,3.0,
1810,doxefazepam,1,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCO)=O)C3=CC=CC=C3F,348.0676982,38668.0,504.0,0.0,2.0,5.0,1.6
1811,doxenitoin,1,C3=C(C2(C1=CC=CC=C1)C(NCN2)=O)C=CC=C3,238.110613074,18622.0,286.0,0.0,2.0,2.0,2.2
1812,doxibetasol,1,[C@H]34[C@H]2[C@@](F)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@H](C4)C)C(=O)C)C,376.20498756,71106.0,787.0,0.0,2.0,5.0,2.4
1813,drocinonide,1,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5C4(CCC(=O)C5)C)C,438.24176699,16890.0,829.0,0.0,2.0,7.0,1.9
1814,dulozafone,1,C1=C(C(=CC=C1Cl)N(C(CN(CCO)CCO)=O)C)C(C2=C(C=CC=C2)Cl)=O,424.0956626,71142.0,516.0,0.0,2.0,5.0,2.6
1815,enpiprazole,1,C1=CC=CC(=C1N3CCN(CCC2=C[N](C)N=C2)CC3)Cl,304.1454744,208921.0,319.0,0.0,0.0,3.0,2.8
1816,enprazepine,1,C1=CC=CC2=C1N(CC3=C(C2=C)C=CC=C3)CCCN(C)C,292.193948774,208922.0,376.0,0.0,0.0,2.0,4.0
1817,eprobemide,1,C1=CC(=CC=C1C(NCCCN2CCOCC2)=O)Cl,282.1135055,65659.0,275.0,0.0,1.0,3.0,1.8
1818,eptazocine,1,C1=C(O)C=CC3=C1C2(CC(CN(CC2)C)C3)C,231.162314293,3246.0,293.0,0.0,1.0,2.0,3.0
1819,eterobarb,1,C2=C(C1(C(N(C(=O)N(C1=O)COC)COC)=O)CC)C=CC=C2,320.13722174,33925.0,445.0,0.0,0.0,5.0,1.5
1820,ethotoin,1,C1=CC=CC=C1C2C(N(CC)C(N2)=O)=O,204.089877630,3292.0,272.0,0.0,1.0,2.0,1.0
1821,ethyl-chloride,1,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)C(OCC)=O)C3=CC=CC=C3F,360.0676982,3299.0,556.0,0.0,1.0,5.0,2.9
1822,etizolam,1,C1=C(SC2=C1C(=NCC3=NN=C([N]23)C)C4=CC=CC=C4Cl)CC,342.0705954,3307.0,474.0,0.0,0.0,4.0,2.6
1823,etrabamine,1,C2=NC1=C(CC(NC)CC1)S2,168.07211956,68895.0,140.0,0.0,1.0,3.0,1.3
1824,etryptamine,1,C1=CC=CC2=C1C(=C[NH]2)CC(CC)N,188.131348519,8367.0,181.0,0.0,2.0,1.0,2.5
1825,fenaclon,1,C1=CC=CC=C1CCNC(CCCl)=O,211.0763918,9376.0,167.0,0.0,1.0,1.0,2.0
1826,fenadiazole,1,O=C2\C(=C1\OC=NN1)C=CC=C2,162.042927438,13883.0,154.0,0.0,1.0,4.0,1.1
1827,fezolamine,1,C1=C(C(=N[N]1CCCN(C)C)C2=CC=CC=C2)C3=CC=CC=C3,305.189197746,54567.0,332.0,0.0,0.0,2.0,3.8
1828,fletazepam,1,C1=C(Cl)C=CC2=C1C(=NCCN2CC(F)(F)F)C3=CC=CC=C3F,356.0703388,36834.0,468.0,0.0,0.0,6.0,5.6
1829,fluanisone,1,C1=CC=CC(=C1N3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)OC,356.19000621,15139.0,432.0,0.0,0.0,5.0,3.6
1830,flucindol,1,CN(C)C3CCc2[nH]c1c(F)cc(F)cc1c2C3,250.12815484,38531.0,310.0,0.0,1.0,3.0,3.0
1831,fluciprazine,1,C1=CC(=CC=C1N3CCN(CC(O)COC2(CCCCC2)C#C)CC3)F,-1,,,,,,
1832,fludiazepam,1,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F,302.0622189,3369.0,442.0,0.0,0.0,3.0,2.8
1833,flumethasone(flumetasoneanddiflorasone),1,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@]4(C(CO)=O)O)C)O)F,410.19048031,16490.0,839.0,0.0,3.0,7.0,1.9
1834,flumethasone21pivalate(flumetasone-pivalate),1,[C@]12(F)[C@H](CC4([C@H](C1C[C@@H](C3=CC(=O)C=CC23C)F)C[C@H]([C@]4(O)C(=O)COC(=O)C(C)(C)C)C)C)O,494.24799519,16158.0,1030.0,0.0,2.0,8.0,3.9
1835,flunisolide,1,[C@]14(C([C@H]3[C@H]([C@@H](O)C1)C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)C[C@H]5OC(O[C@@]45C(=O)CO)(C)C)C.[C@]69(C([C@H]8[C@H]([C@@H](O)C6)C7(C(=CC(=O)C=C7)[C@@H](F)C8)C)C[C@H]%10OC(O[C@@]9%10C(=O)CO)(C)C)C.O,-1,,,,,,
1836,flunisolide-acetate,1,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@H]4C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)COC(=O)C,476.22103155,20629.0,1020.0,0.0,1.0,8.0,3.2
1837,fluocinolone,1,[C@H]2(C1=CC(=O)C=C[C@@]1([C@@]4([C@@H](C2)[C@@H]3C[C@@H](O)[C@]([C@@]3(C)C[C@@H]4O)(O)C(=O)CO)F)C)F,412.16974487,91488.0,841.0,0.0,4.0,8.0,1.1
1838,fluocinolone-acetonide,1,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,452.20104500,6215.0,960.0,0.0,2.0,8.0,2.5
1839,fluocortin-butyl,1,[C@H]24[C@H]1[C@@]([C@@H](C(C(OCCCC)=O)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,446.24685237,15942715.0,877.0,0.0,1.0,6.0,4.3
1840,fluocortolone,1,[C@H]24[C@H]1[C@@]([C@@H](C(CO)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,376.20498756,9053.0,743.0,0.0,2.0,5.0,2.4
1841,fluorometholone,1,[C@]23([C@H]([C@H]1[C@]([C@](C(C)=O)(O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F,376.20498756,9878.0,787.0,0.0,2.0,5.0,2.0
1842,fluperlapine,1,C1=CC=CC3=C1C(=NC2=C(C=CC(=C2)F)C3)N4CCN(C)CC4,309.16412581,49381.0,444.0,0.0,0.0,3.0,2.9
1843,fluperolone(fluperolone-acetate),1,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C([C@@H](OC(C)=O)C)=O)O)C)O)F,434.21046687,66257.0,910.0,0.0,2.0,7.0,1.9
1844,fluprednidene,1,[C@]34([C@H]([C@H]2[C@@]([C@@]1(C(=CC(C=C1)=O)CC2)C)(C(C3)O)F)CC([C@@]4(C(=O)CO)O)=C)C,390.18425212,92921.0,846.0,0.0,3.0,6.0,1.5
1845,fluprednisolone,1,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C,378.18425212,5876.0,760.0,0.0,3.0,6.0,1.4
1846,fluprednisolone-valerate,1,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)C=C1)C(F)C2)C)C(O)C3)CC4)C)C(=O)CO,462.24176699,31779.0,911.0,0.0,2.0,7.0,3.7
1847,fluradoline,1,C1=C(F)C=CC3=C1C=C(SCCNC)C2=CC=CC=C2O3,301.09366347,53701.0,376.0,0.0,1.0,4.0,3.8
1848,flurandrenolide(fludroxycortide),1,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,436.22611693,15209.0,868.0,0.0,2.0,7.0,1.4
1849,fluspiperone,1,C1=CC(=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)F,413.19148337,166535.0,608.0,0.0,1.0,6.0,3.1
1850,flutoprazepam,1,C1=C(Cl)C=CC2=C1C(=NCC(N2CC3CC3)=O)C4=CC=CC=C4F,342.0935190,3400.0,522.0,0.0,0.0,3.0,3.0
1851,furfenorex,1,C1=CC=CC=C1CC(N(CC2=CC=CO2)C)C,229.146664230,26762.0,213.0,0.0,0.0,2.0,3.2
1852,galantamine,1,[C@]234C1=C(C=CC(=C1O[C@H]2C[C@@H](O)C=C3)OC)CN(CC4)C,287.15214353,9651.0,440.0,0.0,1.0,4.0,1.8
1853,gamfexine,1,C2=C(C(C1CCCCC1)CCN(C)C)C=CC=C2,245.214349865,31041.0,212.0,0.0,0.0,1.0,5.1
1854,guanoxyfen,1,NC(=N)NCCCOc1ccccc1,193.121512110,13923.0,172.0,0.0,2.0,2.0,1.1
1855,halazepam,1,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2CC(F)(F)F)C3=CC=CC=C3,352.0590252,31640.0,503.0,0.0,0.0,5.0,4.0
1856,halometasone,1,[C@H]23[C@@]([C@@]1(C(=CC(C(=C1)Cl)=O)[C@H](C2)F)C)([C@H](C[C@]4(C3C[C@H]([C@@]4(C(CO)=O)O)C)C)O)F,444.1515080,39745.0,889.0,0.0,3.0,7.0,2.6
1857,heptabarb,1,C(C2(C1=CCCCCC1)C(NC(=O)NC2=O)=O)C,250.13174244,10518.0,406.0,0.0,2.0,3.0,2.0
1858,hepzidine,1,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)OC4CCN(C)CC4,307.193614421,70593.0,352.0,0.0,0.0,2.0,4.2
1859,homochlorcyclizine,1,C1=CC(=CC=C1C(N2CCN(C)CCC2)C3=CC=CC=C3)Cl,314.1549764,3627.0,321.0,0.0,0.0,2.0,4.2
1860,homofenazine(homophenazine),1,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CCC4,451.19051818,19687.0,567.0,0.0,1.0,8.0,4.7
1861,hydrocortisone-acetate,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(C)=O)=O)O)C,404.21988874,5744.0,786.0,0.0,2.0,6.0,2.2
1862,hydrocortisone-buteprate,1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(CCC)=O,488.27740361,636398.0,938.0,0.0,1.0,7.0,4.2
1863,hydrocortisone-butyrate,1,[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(OC(CCC)=O)C(CO)=O,432.25118886,26133.0,817.0,0.0,2.0,6.0,3.2
1864,hydromorphone,1,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@H]2OC3=C(C=C4)O)=O)N(C)CC5,285.13649347,5284570.0,494.0,0.0,1.0,4.0,1.8
1865,hydroxypethidine,1,C2=C(C1(C(OCC)=O)CCN(C)CC1)C=CC=C2O,263.15214353,61120.0,311.0,0.0,1.0,4.0,2.1
1866,icometasone-enbutate,1,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(Cl)[C@H](C3)O)C[C@H]4C)C)(C(COC(C)=O)=O)OC(CCC)=O,520.2227812,65877.0,1050.0,0.0,1.0,7.0,2.9
1867,iminophenimide,1,C2=C(C1(C(NC(=O)CN1)=O)CC)C=CC=C2,218.105527694,163317.0,297.0,0.0,2.0,3.0,1.1
1868,indalpine,1,C1=CC=CC2=C1C(=C[NH]2)CCC3CCNCC3,228.162648646,44668.0,235.0,0.0,2.0,1.0,3.3
1869,intriptyline,1,CN(C)CC#CC=C2c1ccccc1C=Cc3ccccc23,-1,,,,,,
1870,iprindole,1,C1=CC=CC3=C1C2=C(CCCCCC2)[N]3CCCN(C)C,284.225248902,21722.0,315.0,0.0,0.0,1.0,4.6
1871,iproniazid,1,C1=CN=CC=C1C(NNC(C)C)=O,179.105862047,3748.0,164.0,0.0,2.0,3.0,0.4
1872,isomethadone,1,C1=CC=CC=C1C(C2=CC=CC=C2)(C(CN(C)C)C)C(CC)=O,309.209264485,10072.0,346.0,0.0,0.0,2.0,4.4
1873,isoprednidene,1,[C@@]4(O)(C3(C(C2C(C1(C(=CC(=O)CC1)C=C2)C)C(O)C3)CC4=C)C)C(=O)CO,372.19367399,71888.0,795.0,0.0,3.0,5.0,1.4
1874,isothamine(profenamine),1,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC(N(CC)CC)C,312.16601995,3290.0,322.0,0.0,0.0,3.0,4.8
1875,ketipramine(ketimipramine),1,C1=CC=CC2=C1N(C3=C(CC2=O)C=CC=C3)CCCN(C)C,294.173213330,28424.0,382.0,0.0,0.0,3.0,3.4
1876,ketorfanol,1,[C@]235[C@H]([C@H](N(CC1CC1)CC2)CC4=C3C(=CC=C4)O)CCC(C5)=O,311.188529040,5490677.0,502.0,0.0,1.0,3.0,2.7
1877,levodopa,1,[C@H](CC1=CC(=C(C=C1)O)O)(C(O)=O)N,197.06880783,6047.0,209.0,0.0,4.0,5.0,-2.7
1878,levomepromazine,1,[C@H](CN1C3=C(SC2=C1C=CC=C2)C=CC(=C3)OC)(CN(C)C)C,328.16093457,72287.0,378.0,0.0,0.0,4.0,4.7
